Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2019,"Equatorial Guinea",GNQ,Gabon,GAB,G,FA,P,0,0,0,5,5
2019,"Central African Rep.",CAF,Gambia,GMB,G,FA,P,0,0,0,5,5
2019,Senegal,SEN,Gambia,GMB,G,FA,P,0,0,0,138,138
2019,"Burkina Faso",BFA,"Cote d'Ivoire",CIV,G,FA,P,0,0,5,0,5
2019,"Central African Rep.",CAF,"Cote d'Ivoire",CIV,G,FA,P,43,0,5,0,48
2019,Cameroon,CMR,"Cote d'Ivoire",CIV,G,FA,P,0,0,13,0,13
2019,Congo,COG,"Cote d'Ivoire",CIV,G,FA,P,0,0,0,13,13
2019,"Dem. Rep. of the Congo",COD,"Cote d'Ivoire",CIV,G,FA,P,0,0,0,17,17
2019,Guinea,GIN,"Cote d'Ivoire",CIV,G,FA,P,0,0,5,0,5
2019,Iraq,IRQ,"Cote d'Ivoire",CIV,G,FA,P,5,0,0,0,5
2019,Liberia,LBR,"Cote d'Ivoire",CIV,G,FA,P,0,0,0,35,35
2019,Mauritania,MRT,"Cote d'Ivoire",CIV,G,FA,P,0,0,0,10,10
2019,Mali,MLI,"Cote d'Ivoire",CIV,G,FA,P,5,0,0,0,5
2019,"Syrian Arab Rep.",SYR,"Cote d'Ivoire",CIV,G,FA,P,35,0,0,0,35
2019,Togo,TGO,"Cote d'Ivoire",CIV,G,FA,P,0,0,10,0,10
2019,Türkiye,TUR,"Cote d'Ivoire",CIV,G,FA,P,12,0,0,0,12
2019,Armenia,ARM,Israel,ISR,G,FA,P,0,0,0,14,14
2019,Azerbaijan,AZE,Israel,ISR,G,FA,P,0,0,0,5,5
2019,"Burkina Faso",BFA,Israel,ISR,G,FA,P,0,0,5,0,5
2019,Belarus,BLR,Israel,ISR,G,FA,P,0,0,15,100,115
2019,Bulgaria,BGR,Israel,ISR,G,FA,P,0,0,0,5,5
2019,Chad,TCD,Israel,ISR,G,FA,P,0,0,0,5,5
2019,China,CHN,Israel,ISR,G,FA,P,0,0,52,16,68
2019,Cameroon,CMR,Israel,ISR,G,FA,P,0,0,5,0,5
2019,"Dem. Rep. of the Congo",COD,Israel,ISR,G,FA,P,0,0,5,11,16
2019,Colombia,COL,Israel,ISR,G,FA,P,0,0,19,17,36
2019,Ecuador,ECU,Israel,ISR,G,FA,P,0,0,5,0,5
2019,Eritrea,ERI,Israel,ISR,G,FA,P,5,0,14,654,673
2019,Ethiopia,ETH,Israel,ISR,G,FA,P,0,0,115,38,153
2019,Georgia,GEO,Israel,ISR,G,FA,P,0,0,349,431,780
2019,Ghana,GHA,Israel,ISR,G,FA,P,0,0,97,28,125
2019,Greece,GRC,Israel,ISR,G,FA,P,0,0,0,5,5
2019,Guinea,GIN,Israel,ISR,G,FA,P,0,0,22,0,22
2019,"Cote d'Ivoire",CIV,Israel,ISR,G,FA,P,0,0,5,5,10
2019,India,IND,Israel,ISR,G,FA,P,0,0,267,72,339
2019,Kazakhstan,KAZ,Israel,ISR,G,FA,P,0,0,5,18,23
2019,Kenya,KEN,Israel,ISR,G,FA,P,0,0,5,0,5
2019,Kyrgyzstan,KGZ,Israel,ISR,G,FA,P,0,0,0,10,10
2019,"Sri Lanka",LKA,Israel,ISR,G,FA,P,0,0,279,56,335
2019,Latvia,LVA,Israel,ISR,G,FA,P,0,0,0,5,5
2019,"Rep. of Moldova",MDA,Israel,ISR,G,FA,P,0,0,105,132,237
2019,Myanmar,MMR,Israel,ISR,G,FA,P,0,0,5,0,5
2019,Nepal,NPL,Israel,ISR,G,FA,P,0,0,63,10,73
2019,Nigeria,NGA,Israel,ISR,G,FA,P,0,0,123,23,146
2019,Philippines,PHL,Israel,ISR,G,FA,P,0,0,12,10,22
2019,Romania,ROU,Israel,ISR,G,FA,P,0,0,10,15,25
2019,"South Africa",ZAF,Israel,ISR,G,FA,P,0,0,10,33,43
2019,"Russian Federation",RUS,Israel,ISR,G,FA,P,0,0,776,740,1516
2019,"Sierra Leone",SLE,Israel,ISR,G,FA,P,0,0,5,0,5
2019,Spain,ESP,Israel,ISR,G,FA,P,0,0,0,5,5
2019,Sudan,SDN,Israel,ISR,G,FA,P,0,120,0,91,211
2019,"South Sudan",SSD,Israel,ISR,G,FA,P,0,0,0,10,10
2019,Thailand,THA,Israel,ISR,G,FA,P,0,0,5,0,5
2019,Tajikistan,TJK,Israel,ISR,G,FA,P,0,0,5,0,5
2019,Türkiye,TUR,Israel,ISR,G,FA,P,0,0,38,42,80
2019,Uganda,UGA,Israel,ISR,G,FA,P,0,0,0,5,5
2019,Ukraine,UKR,Israel,ISR,G,FA,P,0,5,1038,2391,3434
2019,Uzbekistan,UZB,Israel,ISR,G,FA,P,0,0,66,33,99
2019,"Unknown ",,Israel,ISR,G,FA,P,0,0,5,0,5
2019,Afghanistan,AFG,"Rep. of Korea",KOR,G,FA,P,5,0,0,0,5
2019,Algeria,DZA,"Rep. of Korea",KOR,G,FA,P,0,0,45,16,61
2019,Angola,AGO,"Rep. of Korea",KOR,G,FA,P,0,0,11,5,16
2019,Egypt,EGY,"Rep. of Korea",KOR,G,FA,P,0,5,351,86,442
2019,Burundi,BDI,"Rep. of Korea",KOR,G,FA,P,5,0,0,0,5
2019,Bangladesh,BGD,"Rep. of Korea",KOR,G,FA,P,5,0,129,115,249
2019,"Burkina Faso",BFA,"Rep. of Korea",KOR,G,FA,P,0,0,5,5,10
2019,Cambodia,KHM,"Rep. of Korea",KOR,G,FA,P,0,0,0,14,14
2019,China,CHN,"Rep. of Korea",KOR,G,FA,P,0,0,375,639,1014
2019,Cameroon,CMR,"Rep. of Korea",KOR,G,FA,P,0,0,51,38,89
2019,"Dem. Rep. of the Congo",COD,"Rep. of Korea",KOR,G,FA,P,5,0,5,0,10
2019,Colombia,COL,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Ethiopia,ETH,"Rep. of Korea",KOR,G,FA,P,5,0,22,5,32
2019,Gambia,GMB,"Rep. of Korea",KOR,G,FA,P,0,0,34,5,39
2019,Ghana,GHA,"Rep. of Korea",KOR,G,FA,P,0,0,107,29,136
2019,Guinea-Bissau,GNB,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Guinea,GIN,"Rep. of Korea",KOR,G,FA,P,0,0,54,5,59
2019,"Cote d'Ivoire",CIV,"Rep. of Korea",KOR,G,FA,P,0,0,17,0,17
2019,India,IND,"Rep. of Korea",KOR,G,FA,P,0,0,413,138,551
2019,Indonesia,IDN,"Rep. of Korea",KOR,G,FA,P,0,0,36,18,54
2019,"Iran (Islamic Rep. of)",IRN,"Rep. of Korea",KOR,G,FA,P,0,0,32,12,44
2019,Iraq,IRQ,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Jordan,JOR,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Kazakhstan,KAZ,"Rep. of Korea",KOR,G,FA,P,0,0,863,898,1761
2019,Kenya,KEN,"Rep. of Korea",KOR,G,FA,P,0,0,10,5,15
2019,Kyrgyzstan,KGZ,"Rep. of Korea",KOR,G,FA,P,0,0,44,27,71
2019,Liberia,LBR,"Rep. of Korea",KOR,G,FA,P,0,0,101,37,138
2019,Libya,LBY,"Rep. of Korea",KOR,G,FA,P,0,0,0,5,5
2019,"Sri Lanka",LKA,"Rep. of Korea",KOR,G,FA,P,0,0,41,41,82
2019,Mexico,MEX,"Rep. of Korea",KOR,G,FA,P,0,0,0,5,5
2019,Mali,MLI,"Rep. of Korea",KOR,G,FA,P,0,0,46,5,51
2019,Malaysia,MYS,"Rep. of Korea",KOR,G,FA,P,0,0,185,418,603
2019,Mongolia,MNG,"Rep. of Korea",KOR,G,FA,P,0,0,121,96,217
2019,Morocco,MAR,"Rep. of Korea",KOR,G,FA,P,0,0,134,79,213
2019,Mozambique,MOZ,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Myanmar,MMR,"Rep. of Korea",KOR,G,FA,P,0,0,14,0,14
2019,Nepal,NPL,"Rep. of Korea",KOR,G,FA,P,0,0,59,27,86
2019,Niger,NER,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Nigeria,NGA,"Rep. of Korea",KOR,G,FA,P,0,0,314,51,365
2019,Pakistan,PAK,"Rep. of Korea",KOR,G,FA,P,5,0,361,162,528
2019,Peru,PER,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Philippines,PHL,"Rep. of Korea",KOR,G,FA,P,0,0,113,146,259
2019,"South Africa",ZAF,"Rep. of Korea",KOR,G,FA,P,0,0,68,19,87
2019,"Russian Federation",RUS,"Rep. of Korea",KOR,G,FA,P,0,0,536,675,1211
2019,Rwanda,RWA,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Senegal,SEN,"Rep. of Korea",KOR,G,FA,P,0,0,67,10,77
2019,"Sierra Leone",SLE,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,"Viet Nam",VNM,"Rep. of Korea",KOR,G,FA,P,0,0,48,55,103
2019,Sudan,SDN,"Rep. of Korea",KOR,G,FA,P,0,0,20,0,20
2019,"Syrian Arab Rep.",SYR,"Rep. of Korea",KOR,G,FA,P,0,24,0,0,24
2019,"United Rep. of Tanzania",TZA,"Rep. of Korea",KOR,G,FA,P,0,0,13,5,18
2019,Thailand,THA,"Rep. of Korea",KOR,G,FA,P,0,0,77,224,301
2019,Tajikistan,TJK,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Togo,TGO,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Tunisia,TUN,"Rep. of Korea",KOR,G,FA,P,0,0,22,17,39
2019,Türkiye,TUR,"Rep. of Korea",KOR,G,FA,P,0,0,58,35,93
2019,Uganda,UGA,"Rep. of Korea",KOR,G,FA,P,0,0,31,16,47
2019,Ukraine,UKR,"Rep. of Korea",KOR,G,FA,P,0,0,11,13,24
2019,"United States of America",USA,"Rep. of Korea",KOR,G,FA,P,0,0,0,5,5
2019,Uzbekistan,UZB,"Rep. of Korea",KOR,G,FA,P,0,0,36,30,66
2019,"Venezuela (Bolivarian Republic of)",VEN,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Yemen,YEM,"Rep. of Korea",KOR,G,FA,P,5,195,10,13,223
2019,Zimbabwe,ZWE,"Rep. of Korea",KOR,G,FA,P,0,0,5,0,5
2019,Afghanistan,AFG,"North Macedonia",MKD,G,FA,P,0,0,0,114,114
2019,Algeria,DZA,"North Macedonia",MKD,G,FA,P,0,0,0,10,10
2019,Egypt,EGY,"North Macedonia",MKD,G,FA,P,0,0,0,5,5
2019,Bangladesh,BGD,"North Macedonia",MKD,G,FA,P,0,0,0,32,32
2019,Iraq,IRQ,"North Macedonia",MKD,G,FA,P,0,0,0,31,31
2019,Libya,LBY,"North Macedonia",MKD,G,FA,P,0,0,0,10,10
2019,Morocco,MAR,"North Macedonia",MKD,G,FA,P,0,0,0,10,10
2019,Pakistan,PAK,"North Macedonia",MKD,G,FA,P,0,0,5,111,116
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"North Macedonia",MKD,G,FA,P,0,0,0,5,5
2019,"Syrian Arab Rep.",SYR,"North Macedonia",MKD,G,FA,P,0,0,0,45,45
2019,Afghanistan,AFG,Montenegro,MNE,G,FA,P,0,0,0,55,55
2019,Algeria,DZA,Montenegro,MNE,G,FA,P,0,0,0,256,256
2019,Egypt,EGY,Montenegro,MNE,G,FA,P,0,0,0,5,5
2019,Cuba,CUB,Montenegro,MNE,G,FA,P,0,0,0,5,5
2019,Palestinian,PSE,Montenegro,MNE,G,FA,P,0,0,0,50,50
2019,"Iran (Islamic Rep. of)",IRN,Montenegro,MNE,G,FA,P,0,0,5,36,41
2019,Iraq,IRQ,Montenegro,MNE,G,FA,P,0,0,0,257,257
2019,Jordan,JOR,Montenegro,MNE,G,FA,P,0,0,0,5,5
2019,Libya,LBY,Montenegro,MNE,G,FA,P,0,0,0,78,78
2019,Morocco,MAR,Montenegro,MNE,G,FA,P,0,0,0,417,417
2019,Nepal,NPL,Montenegro,MNE,G,FA,P,0,0,0,15,15
2019,Pakistan,PAK,Montenegro,MNE,G,FA,P,0,0,0,104,104
2019,Somalia,SOM,Montenegro,MNE,G,FA,P,0,0,0,5,5
2019,Sudan,SDN,Montenegro,MNE,G,FA,P,0,0,0,5,5
2019,"Syrian Arab Rep.",SYR,Montenegro,MNE,G,FA,P,5,0,0,278,283
2019,Tunisia,TUN,Montenegro,MNE,G,FA,P,0,0,0,10,10
2019,Cambodia,KHM,Philippines,PHL,G,FA,P,5,0,0,0,5
2019,Cameroon,CMR,Philippines,PHL,G,FA,P,12,0,11,0,23
2019,"Dem. Rep. of the Congo",COD,Philippines,PHL,G,FA,P,5,0,5,0,10
2019,"Cote d'Ivoire",CIV,Philippines,PHL,G,FA,P,5,0,5,0,10
2019,"Iran (Islamic Rep. of)",IRN,Philippines,PHL,G,FA,P,5,0,0,0,5
2019,Morocco,MAR,Philippines,PHL,G,FA,P,5,0,0,0,5
2019,Rwanda,RWA,Philippines,PHL,G,FA,P,0,0,5,0,5
2019,"Saudi Arabia",SAU,Philippines,PHL,G,FA,P,0,0,5,0,5
2019,Somalia,SOM,Philippines,PHL,G,FA,P,5,0,0,0,5
2019,"Viet Nam",VNM,Philippines,PHL,G,FA,P,5,0,0,0,5
2019,"Syrian Arab Rep.",SYR,Philippines,PHL,G,FA,P,15,0,0,0,15
2019,Türkiye,TUR,Philippines,PHL,G,FA,P,26,0,0,0,26
2019,Yemen,YEM,Philippines,PHL,G,FA,P,5,0,0,0,5
2019,Afghanistan,AFG,Senegal,SEN,G,FA,P,0,0,0,5,5
2019,"Central African Rep.",CAF,Senegal,SEN,G,FA,P,61,0,0,32,93
2019,Chad,TCD,Senegal,SEN,G,FA,P,0,0,0,5,5
2019,"Dem. Rep. of the Congo",COD,Senegal,SEN,G,FA,P,0,0,0,5,5
2019,Gambia,GMB,Senegal,SEN,G,FA,P,10,0,0,16,26
2019,"Cote d'Ivoire",CIV,Senegal,SEN,G,FA,P,0,0,0,5,5
2019,Liberia,LBR,Senegal,SEN,G,FA,P,0,0,0,5,5
2019,Mauritania,MRT,Senegal,SEN,G,FA,P,5,0,0,0,5
2019,Türkiye,TUR,Senegal,SEN,G,FA,P,10,0,0,5,15
2019,Afghanistan,AFG,Tajikistan,TJK,G,FA,P,1920,0,210,0,2130
2020,Afghanistan,AFG,Austria,AUT,G,FA,P,2875,1198,1447,1173,6693
2020,Albania,ALB,Austria,AUT,G,FA,P,0,0,29,17,46
2020,Algeria,DZA,Austria,AUT,G,FA,P,0,0,152,51,203
2020,Angola,AGO,Austria,AUT,G,FA,P,0,0,13,0,13
2020,Egypt,EGY,Austria,AUT,G,FA,P,10,10,106,45,171
2020,Armenia,ARM,Austria,AUT,G,FA,P,10,5,111,5,131
2020,Azerbaijan,AZE,Austria,AUT,G,FA,P,0,0,25,10,35
2020,Benin,BEN,Austria,AUT,G,FA,P,0,0,5,0,5
2020,Bangladesh,BGD,Austria,AUT,G,FA,P,23,5,216,99,343
2020,Belarus,BLR,Austria,AUT,G,FA,P,0,0,10,10,20
2020,"Bosnia and Herzegovina",BIH,Austria,AUT,G,FA,P,0,0,15,5,20
2020,China,CHN,Austria,AUT,G,FA,P,49,0,72,25,146
2020,Cameroon,CMR,Austria,AUT,G,FA,P,10,5,11,0,26
2020,Congo,COG,Austria,AUT,G,FA,P,0,0,5,0,5
2020,"Dem. Rep. of the Congo",COD,Austria,AUT,G,FA,P,23,5,21,5,54
2020,Colombia,COL,Austria,AUT,G,FA,P,0,0,5,0,5
2020,Cuba,CUB,Austria,AUT,G,FA,P,0,0,5,0,5
2020,Eritrea,ERI,Austria,AUT,G,FA,P,42,5,5,0,52
2020,Ethiopia,ETH,Austria,AUT,G,FA,P,16,5,11,5,37
2020,Gambia,GMB,Austria,AUT,G,FA,P,0,5,31,5,41
2020,Georgia,GEO,Austria,AUT,G,FA,P,5,19,208,37,269
2020,Germany,DEU,Austria,AUT,G,FA,P,0,0,5,0,5
2020,Ghana,GHA,Austria,AUT,G,FA,P,0,0,14,0,14
2020,Guinea-Bissau,GNB,Austria,AUT,G,FA,P,0,5,0,0,5
2020,Guinea,GIN,Austria,AUT,G,FA,P,0,0,14,0,14
2020,"Cote d'Ivoire",CIV,Austria,AUT,G,FA,P,0,0,5,0,5
2020,India,IND,Austria,AUT,G,FA,P,0,0,212,51,263
2020,"Iran (Islamic Rep. of)",IRN,Austria,AUT,G,FA,P,705,17,286,89,1097
2020,Iraq,IRQ,Austria,AUT,G,FA,P,246,573,668,257,1744
2020,Israel,ISR,Austria,AUT,G,FA,P,0,0,0,5,5
2020,Jordan,JOR,Austria,AUT,G,FA,P,0,0,0,5,5
2020,Kazakhstan,KAZ,Austria,AUT,G,FA,P,0,5,5,0,10
2020,Kenya,KEN,Austria,AUT,G,FA,P,0,0,0,5,5
2020,Kyrgyzstan,KGZ,Austria,AUT,G,FA,P,5,0,12,0,17
2020,Liberia,LBR,Austria,AUT,G,FA,P,0,0,5,0,5
2020,Libya,LBY,Austria,AUT,G,FA,P,10,5,5,44,64
2020,Lebanon,LBN,Austria,AUT,G,FA,P,10,0,52,5,67
2020,"Sri Lanka",LKA,Austria,AUT,G,FA,P,0,0,13,0,13
2020,"North Macedonia",MKD,Austria,AUT,G,FA,P,0,0,33,22,55
2020,"Rep. of Moldova",MDA,Austria,AUT,G,FA,P,0,5,14,5,24
2020,Mali,MLI,Austria,AUT,G,FA,P,0,0,0,5,5
2020,Mongolia,MNG,Austria,AUT,G,FA,P,13,10,86,0,109
2020,Morocco,MAR,Austria,AUT,G,FA,P,0,5,364,70,439
2020,Montenegro,MNE,Austria,AUT,G,FA,P,0,0,5,0,5
2020,Nepal,NPL,Austria,AUT,G,FA,P,0,0,13,5,18
2020,Nigeria,NGA,Austria,AUT,G,FA,P,10,33,191,60,294
2020,Pakistan,PAK,Austria,AUT,G,FA,P,35,5,197,70,307
2020,Philippines,PHL,Austria,AUT,G,FA,P,5,0,5,0,10
2020,Romania,ROU,Austria,AUT,G,FA,P,0,0,11,0,11
2020,"Russian Federation",RUS,Austria,AUT,G,FA,P,237,35,1247,270,1789
2020,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Austria,AUT,G,FA,P,5,5,163,102,275
2020,Senegal,SEN,Austria,AUT,G,FA,P,0,0,10,0,10
2020,"Sierra Leone",SLE,Austria,AUT,G,FA,P,0,0,5,0,5
2020,Somalia,SOM,Austria,AUT,G,FA,P,566,145,52,43,806
2020,"Viet Nam",VNM,Austria,AUT,G,FA,P,0,0,0,5,5
2020,Sudan,SDN,Austria,AUT,G,FA,P,5,11,5,0,21
2020,"Syrian Arab Rep.",SYR,Austria,AUT,G,FA,P,2751,318,62,411,3542
2020,Tajikistan,TJK,Austria,AUT,G,FA,P,12,0,5,0,17
2020,Tunisia,TUN,Austria,AUT,G,FA,P,0,0,33,10,43
2020,Türkiye,TUR,Austria,AUT,G,FA,P,113,5,113,89,320
2020,Uganda,UGA,Austria,AUT,G,FA,P,5,0,5,0,10
2020,Ukraine,UKR,Austria,AUT,G,FA,P,10,5,175,19,209
2020,"United States of America",USA,Austria,AUT,G,FA,P,0,0,5,0,5
2020,Uzbekistan,UZB,Austria,AUT,G,FA,P,0,0,23,10,33
2020,"Venezuela (Bolivarian Republic of)",VEN,Austria,AUT,G,FA,P,0,28,5,0,33
2020,Yemen,YEM,Austria,AUT,G,FA,P,30,14,0,5,49
2020,"Unknown ",,Austria,AUT,G,FA,P,221,24,50,38,333
2020,Afghanistan,AFG,Bulgaria,BGR,G,FA,P,5,5,858,226,1094
2020,Algeria,DZA,Bulgaria,BGR,G,FA,P,0,0,41,5,46
2020,Egypt,EGY,Bulgaria,BGR,G,FA,P,0,0,10,0,10
2020,Bangladesh,BGD,Bulgaria,BGR,G,FA,P,0,0,19,5,24
2020,China,CHN,Bulgaria,BGR,G,FA,P,0,0,0,5,5
2020,Cameroon,CMR,Bulgaria,BGR,G,FA,P,0,0,5,0,5
2020,Georgia,GEO,Bulgaria,BGR,G,FA,P,0,0,5,0,5
2020,"Iran (Islamic Rep. of)",IRN,Bulgaria,BGR,G,FA,P,0,0,45,25,70
2020,Iraq,IRQ,Bulgaria,BGR,G,FA,P,0,23,147,124,294
2020,Libya,LBY,Bulgaria,BGR,G,FA,P,0,0,13,0,13
2020,Lebanon,LBN,Bulgaria,BGR,G,FA,P,0,0,5,0,5
2020,Morocco,MAR,Bulgaria,BGR,G,FA,P,0,0,92,5,97
2020,Nigeria,NGA,Bulgaria,BGR,G,FA,P,0,0,10,0,10
2020,Pakistan,PAK,Bulgaria,BGR,G,FA,P,0,0,56,14,70
2020,"Russian Federation",RUS,Bulgaria,BGR,G,FA,P,0,0,14,0,14
2020,"Syrian Arab Rep.",SYR,Bulgaria,BGR,G,FA,P,97,668,5,23,793
2020,Turkmenistan,TKM,Bulgaria,BGR,G,FA,P,0,0,5,0,5
2020,Tunisia,TUN,Bulgaria,BGR,G,FA,P,0,0,5,0,5
2020,Türkiye,TUR,Bulgaria,BGR,G,FA,P,0,0,13,0,13
2020,Ukraine,UKR,Bulgaria,BGR,G,FA,P,0,0,11,0,11
2020,"Venezuela (Bolivarian Republic of)",VEN,Bulgaria,BGR,G,FA,P,0,0,5,0,5
2020,Yemen,YEM,Bulgaria,BGR,G,FA,P,0,0,5,0,5
2020,Stateless,XXA,Bulgaria,BGR,G,FA,P,0,10,12,5,27
2020,"Dem. Rep. of the Congo",COD,"Central African Rep.",CAF,G,FA,P,20,0,5,0,25
2020,"Central African Rep.",CAF,Chad,TCD,G,FA,P,32,0,0,20,52
2020,Libya,LBY,Chad,TCD,G,FA,P,0,0,0,5,5
2020,Nigeria,NGA,Chad,TCD,G,FA,P,0,0,0,5,5
2020,Sudan,SDN,Chad,TCD,G,FA,P,5,0,0,113,118
2020,"Syrian Arab Rep.",SYR,Chad,TCD,G,FA,P,5,0,0,0,5
2020,Cameroon,CMR,Ecuador,ECU,G,FA,P,0,5,0,0,5
2020,Colombia,COL,Ecuador,ECU,G,FA,P,763,147,0,32,942
2020,Cuba,CUB,Ecuador,ECU,G,FA,P,0,0,0,5,5
2020,Lebanon,LBN,Ecuador,ECU,G,FA,P,5,0,0,0,5
2020,Rwanda,RWA,Ecuador,ECU,G,FA,P,5,0,0,0,5
2020,"Syrian Arab Rep.",SYR,Ecuador,ECU,G,FA,P,0,10,0,0,10
2020,"Venezuela (Bolivarian Republic of)",VEN,Ecuador,ECU,G,FA,P,32,10,0,109,151
2020,Yemen,YEM,Ecuador,ECU,G,FA,P,5,23,0,0,28
2020,"Central African Rep.",CAF,"Cote d'Ivoire",CIV,G,FA,P,27,0,12,0,39
2020,Congo,COG,"Cote d'Ivoire",CIV,G,FA,P,5,0,5,0,10
2020,"Dem. Rep. of the Congo",COD,"Cote d'Ivoire",CIV,G,FA,P,0,0,10,0,10
2020,"Syrian Arab Rep.",SYR,"Cote d'Ivoire",CIV,G,FA,P,5,0,5,0,10
2020,Albania,ALB,Israel,ISR,G,FA,P,0,0,0,10,10
2020,Armenia,ARM,Israel,ISR,G,FA,P,0,0,0,11,11
2020,Azerbaijan,AZE,Israel,ISR,G,FA,P,0,0,11,11,22
2020,Belarus,BLR,Israel,ISR,G,FA,P,0,5,29,233,267
2020,China,CHN,Israel,ISR,G,FA,P,0,0,31,21,52
2020,Cameroon,CMR,Israel,ISR,G,FA,P,0,0,5,5,10
2020,Congo,COG,Israel,ISR,G,FA,P,0,0,5,0,5
2020,"Dem. Rep. of the Congo",COD,Israel,ISR,G,FA,P,0,0,0,11,11
2020,Colombia,COL,Israel,ISR,G,FA,P,0,0,53,21,74
2020,Eritrea,ERI,Israel,ISR,G,FA,P,10,5,294,325,634
2020,Ethiopia,ETH,Israel,ISR,G,FA,P,0,5,54,18,77
2020,Georgia,GEO,Israel,ISR,G,FA,P,0,0,659,395,1054
2020,Ghana,GHA,Israel,ISR,G,FA,P,0,0,67,11,78
2020,Greece,GRC,Israel,ISR,G,FA,P,0,0,0,5,5
2020,Guinea,GIN,Israel,ISR,G,FA,P,0,0,5,0,5
2020,Hungary,HUN,Israel,ISR,G,FA,P,0,0,0,5,5
2020,"Cote d'Ivoire",CIV,Israel,ISR,G,FA,P,0,0,5,0,5
2020,India,IND,Israel,ISR,G,FA,P,0,0,192,96,288
2020,Kazakhstan,KAZ,Israel,ISR,G,FA,P,0,0,0,33,33
2020,Kenya,KEN,Israel,ISR,G,FA,P,0,0,5,0,5
2020,Kyrgyzstan,KGZ,Israel,ISR,G,FA,P,0,0,5,11,16
2020,"Sri Lanka",LKA,Israel,ISR,G,FA,P,0,0,176,55,231
2020,"North Macedonia",MKD,Israel,ISR,G,FA,P,0,0,0,49,49
2020,"Rep. of Moldova",MDA,Israel,ISR,G,FA,P,0,0,69,160,229
2020,Mexico,MEX,Israel,ISR,G,FA,P,0,0,5,0,5
2020,Malawi,MWI,Israel,ISR,G,FA,P,0,0,0,5,5
2020,Mongolia,MNG,Israel,ISR,G,FA,P,0,0,0,5,5
2020,Montenegro,MNE,Israel,ISR,G,FA,P,0,0,0,12,12
2020,Nepal,NPL,Israel,ISR,G,FA,P,0,0,21,5,26
2020,Nigeria,NGA,Israel,ISR,G,FA,P,0,0,32,27,59
2020,Philippines,PHL,Israel,ISR,G,FA,P,0,0,5,0,5
2020,Romania,ROU,Israel,ISR,G,FA,P,0,0,5,14,19
2020,"South Africa",ZAF,Israel,ISR,G,FA,P,0,0,5,46,51
2020,"Russian Federation",RUS,Israel,ISR,G,FA,P,0,5,963,1320,2288
2020,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Israel,ISR,G,FA,P,0,0,0,62,62
2020,"Viet Nam",VNM,Israel,ISR,G,FA,P,0,0,5,0,5
2020,Sudan,SDN,Israel,ISR,G,FA,P,0,10,0,99,109
2020,"South Sudan",SSD,Israel,ISR,G,FA,P,0,5,11,5,21
2020,Thailand,THA,Israel,ISR,G,FA,P,0,0,10,0,10
2020,Tajikistan,TJK,Israel,ISR,G,FA,P,0,0,0,5,5
2020,Türkiye,TUR,Israel,ISR,G,FA,P,0,0,99,65,164
2020,Uganda,UGA,Israel,ISR,G,FA,P,0,0,0,5,5
2020,Ukraine,UKR,Israel,ISR,G,FA,P,0,23,1746,1686,3455
2020,Uzbekistan,UZB,Israel,ISR,G,FA,P,0,0,58,47,105
2020,"Unknown ",,Israel,ISR,G,FA,P,0,0,5,0,5
2020,Afghanistan,AFG,"Rep. of Korea",KOR,G,FA,P,0,0,0,12,12
2020,Algeria,DZA,"Rep. of Korea",KOR,G,FA,P,0,0,78,37,115
2020,Angola,AGO,"Rep. of Korea",KOR,G,FA,P,0,0,16,5,21
2020,Egypt,EGY,"Rep. of Korea",KOR,G,FA,P,10,0,334,179,523
2020,Argentina,ARG,"Rep. of Korea",KOR,G,FA,P,0,0,0,5,5
2020,Burundi,BDI,"Rep. of Korea",KOR,G,FA,P,11,0,0,0,11
2020,Benin,BEN,"Rep. of Korea",KOR,G,FA,P,0,0,0,5,5
2020,Bangladesh,BGD,"Rep. of Korea",KOR,G,FA,P,0,0,316,112,428
2020,"Burkina Faso",BFA,"Rep. of Korea",KOR,G,FA,P,0,0,10,0,10
2020,Brazil,BRA,"Rep. of Korea",KOR,G,FA,P,0,0,0,5,5
2020,Cambodia,KHM,"Rep. of Korea",KOR,G,FA,P,0,0,24,27,51
2020,China,CHN,"Rep. of Korea",KOR,G,FA,P,0,0,564,653,1217
